Id,Unknown0,Level,Stat1Min,Stat1Max,Stat2Min,Stat2Max,Stat3Min,Stat3Max,Stat4Min,Stat4Max,Stat1Group,Stat2Group,Stat3Group,Stat4Group,Domain,Name,GenerationType,CorrectGroup,Data0Length,Data0,Data1Length,Data1,Unknown22,Unknown23,Data2Length,Data2,Unknown26,Data3Length,Data3,Data4Length,Data4,Metadata,Unknown32
"MonsterFiresIceShotArrowsText",23621,1,1,1,0,0,0,0,0,0,1192,-72340172838076674,-72340172838076674,-72340172838076674,3,"",3,"MonsterFiresIceShotArrowsText",0,276440,0,276440,-72340172838076674,0,0,276440,-72340172838076674,0,276440,0,276440,"",-72340172838076674
"MonsterCastsConductivityText",42237,1,1,1,0,0,0,0,0,0,1193,-72340172838076674,-72340172838076674,-72340172838076674,3,"",3,"MonsterCastsConductivityText",0,276568,0,276568,-72340172838076674,0,0,276568,-72340172838076674,0,276568,0,276568,"",-72340172838076674
"MonsterCastsFlammabilityText",61365,1,1,1,0,0,0,0,0,0,1194,-72340172838076674,-72340172838076674,-72340172838076674,3,"",3,"MonsterCastsFlammabilityText",0,276696,0,276696,-72340172838076674,0,0,276696,-72340172838076674,0,276696,0,276696,"",-72340172838076674
"MonsterCastsAugmentedFireballsText",13181,1,1,1,0,0,0,0,0,0,1195,-72340172838076674,-72340172838076674,-72340172838076674,3,"",3,"MonsterCastsAugmentedFireballsText",0,276848,0,276848,-72340172838076674,0,0,276848,-72340172838076674,0,276848,0,276848,"",-72340172838076674
"MonsterChannelsLightningText",17162,1,1,1,0,0,0,0,0,0,1196,-72340172838076674,-72340172838076674,-72340172838076674,3,"",3,"MonsterChannelsLightningText",0,276976,0,276976,-72340172838076674,0,0,276976,-72340172838076674,0,276976,0,276976,"",-72340172838076674
"MonsterCastsArcText",32676,1,1,1,0,0,0,0,0,0,1197,-72340172838076674,-72340172838076674,-72340172838076674,3,"",3,"MonsterCastsArcText",0,277068,0,277068,-72340172838076674,0,0,277068,-72340172838076674,0,277068,0,277068,"",-72340172838076674
"MonsterRaisesZombiesText",57499,1,1,1,0,0,0,0,0,0,1198,-72340172838076674,-72340172838076674,-72340172838076674,3,"",3,"MonsterRaisesZombiesText",0,277180,0,277180,-72340172838076674,0,0,277180,-72340172838076674,0,277180,0,277180,"",-72340172838076674
"MonsterCastsIceShieldText",62172,1,1,1,0,0,0,0,0,0,1199,-72340172838076674,-72340172838076674,-72340172838076674,3,"",3,"MonsterCastsIceShieldText",0,277296,0,277296,-72340172838076674,0,0,277296,-72340172838076674,0,277296,0,277296,"",-72340172838076674
"MonsterCastsUnholyFireText",23145,1,1,1,0,0,0,0,0,0,1200,-72340172838076674,-72340172838076674,-72340172838076674,3,"",3,"MonsterCastsUnholyFireText",0,277416,0,277416,-72340172838076674,0,0,277416,-72340172838076674,0,277416,0,277416,"",-72340172838076674
"MonsterGainsPowerChargeOnKinDeath",35668,1,1,1,0,0,0,0,0,0,1203,-72340172838076674,-72340172838076674,-72340172838076674,3,"",3,"MonsterGainsPowerChargeOnKinDeath",0,277564,0,277564,-72340172838076674,0,0,277564,-72340172838076674,0,277564,0,277564,"",-72340172838076674
"MonsterCastsDischargeText",46217,1,1,1,0,0,0,0,0,0,1204,-72340172838076674,-72340172838076674,-72340172838076674,3,"",3,"MonsterCastsDischargeText",0,277680,0,277680,-72340172838076674,0,0,277680,-72340172838076674,0,277680,0,277680,"",-72340172838076674
"MonsterSummonsWaterElementalsText",45505,1,1,1,0,0,0,0,0,0,1208,-72340172838076674,-72340172838076674,-72340172838076674,3,"",3,"MonsterSummonsWaterElementalsText",0,277828,0,277828,-72340172838076674,0,0,277828,-72340172838076674,0,277828,0,277828,"",-72340172838076674
"MonsterUsesDoubleStrikeText",40587,1,1,1,0,0,0,0,0,0,1210,-72340172838076674,-72340172838076674,-72340172838076674,3,"",3,"MonsterUsesDoubleStrikeText",0,277952,0,277952,-72340172838076674,0,0,277952,-72340172838076674,0,277952,0,277952,"",-72340172838076674
"MonsterCastSpeed1",56366,1,50,50,0,0,0,0,0,0,219,-72340172838076674,-72340172838076674,-72340172838076674,3,"",3,"IncreasedCastSpeed",0,278038,0,278038,-72340172838076674,0,0,278038,-72340172838076674,0,278038,0,278038,"",-72340172838076674
"MonsterRollsOverEnemiesText",49519,1,1,1,0,0,0,0,0,0,1213,-72340172838076674,-72340172838076674,-72340172838076674,3,"",3,"MonsterRollsOverEnemiesText",0,278162,0,278162,-72340172838076674,0,0,278162,-72340172838076674,0,278162,0,278162,"",-72340172838076674
"CausesBleedingUniqueTwoHandAxe4",51652,1,5000,5000,850,850,3400,3400,0,0,1211,810,808,-72340172838076674,1,"",3,"CausesBleeding",0,278268,0,278268,-72340172838076674,0,0,278268,-72340172838076674,0,278268,0,278268,"",-72340172838076674
"AttacksDealNoPhysicalDamage",60590,1,1,1,0,0,0,0,0,0,1183,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"AttacksDealNoPhysicalDamage",0,278392,0,278392,-72340172838076674,0,0,278392,-72340172838076674,0,278392,0,278392,"",-72340172838076674
"GoldenLightBeam",30198,1,1,1,0,0,0,0,0,0,1217,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"GoldenLightBeam",0,278468,0,278468,-72340172838076674,0,0,278468,-72340172838076674,0,278468,0,278468,"",-72340172838076674
"CannotBeStunnedOnLowLife",8924,1,1,1,0,0,0,0,0,0,1215,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"CannotBeStunnedOnLowLife",0,278580,0,278580,-72340172838076674,0,0,278580,-72340172838076674,0,278580,0,278580,"",-72340172838076674
"MonsterCastsLightningWarpText",59968,1,1,1,0,0,0,0,0,0,1216,-72340172838076674,-72340172838076674,-72340172838076674,3,"",3,"MonsterCastsLightningWarpText",0,278712,0,278712,-72340172838076674,0,0,278712,-72340172838076674,0,278712,0,278712,"",-72340172838076674
"MonsterCastsFrostbiteText",36362,1,1,1,0,0,0,0,0,0,1218,-72340172838076674,-72340172838076674,-72340172838076674,3,"",3,"MonsterCastsFrostbiteText",0,278828,0,278828,-72340172838076674,0,0,278828,-72340172838076674,0,278828,0,278828,"",-72340172838076674
"MapTierDifficulty1",30129,1,10,10,10,10,0,0,0,0,1220,1221,-72340172838076674,-72340172838076674,5,"",3,"MapTierDifficulty",0,278914,0,278914,-72340172838076674,0,0,278914,-72340172838076674,0,278914,0,278914,"",-72340172838076674
"MapTierDifficulty2",2578,1,20,20,20,20,0,0,0,0,1220,1221,-72340172838076674,-72340172838076674,5,"",3,"MapTierDifficulty",0,279000,0,279000,-72340172838076674,0,0,279000,-72340172838076674,0,279000,0,279000,"",-72340172838076674
"MapTierDifficulty3",20440,1,30,30,30,30,0,0,0,0,1220,1221,-72340172838076674,-72340172838076674,5,"",3,"MapTierDifficulty",0,279086,0,279086,-72340172838076674,0,0,279086,-72340172838076674,0,279086,0,279086,"",-72340172838076674
"MapTierDifficulty4",24630,1,40,40,40,40,0,0,0,0,1220,1221,-72340172838076674,-72340172838076674,5,"",3,"MapTierDifficulty",0,279172,0,279172,-72340172838076674,0,0,279172,-72340172838076674,0,279172,0,279172,"",-72340172838076674
"MapTierDifficulty5",34237,1,50,50,50,50,0,0,0,0,1220,1221,-72340172838076674,-72340172838076674,5,"",3,"MapTierDifficulty",0,279258,0,279258,-72340172838076674,0,0,279258,-72340172838076674,0,279258,0,279258,"",-72340172838076674
"MapTierDifficulty6_",62348,1,61,61,60,60,0,0,0,0,1220,1221,-72340172838076674,-72340172838076674,5,"",3,"MapTierDifficulty",0,279346,0,279346,-72340172838076674,0,0,279346,-72340172838076674,0,279346,0,279346,"",-72340172838076674
"MapTierDifficulty7",17392,1,72,72,71,71,0,0,0,0,1220,1221,-72340172838076674,-72340172838076674,5,"",3,"MapTierDifficulty",0,279432,0,279432,-72340172838076674,0,0,279432,-72340172838076674,0,279432,0,279432,"",-72340172838076674
"MapTierDifficulty8",59995,1,86,86,82,82,0,0,0,0,1220,1221,-72340172838076674,-72340172838076674,5,"",3,"MapTierDifficulty",0,279518,0,279518,-72340172838076674,0,0,279518,-72340172838076674,0,279518,0,279518,"",-72340172838076674
"MapTierDifficulty9",63408,1,106,106,93,93,0,0,0,0,1220,1221,-72340172838076674,-72340172838076674,5,"",3,"MapTierDifficulty",0,279604,0,279604,-72340172838076674,0,0,279604,-72340172838076674,0,279604,0,279604,"",-72340172838076674
"MapTierDifficulty10",48776,1,130,130,105,105,0,0,0,0,1220,1221,-72340172838076674,-72340172838076674,5,"",3,"MapTierDifficulty",0,279692,0,279692,-72340172838076674,0,0,279692,-72340172838076674,0,279692,0,279692,"",-72340172838076674
"MapTierDifficulty11",4379,1,158,158,117,117,0,0,0,0,1220,1221,-72340172838076674,-72340172838076674,5,"",3,"MapTierDifficulty",0,279780,0,279780,-72340172838076674,0,0,279780,-72340172838076674,0,279780,0,279780,"",-72340172838076674
"MapTierDifficulty12",21763,1,190,190,130,130,0,0,0,0,1220,1221,-72340172838076674,-72340172838076674,5,"",3,"MapTierDifficulty",0,279868,0,279868,-72340172838076674,0,0,279868,-72340172838076674,0,279868,0,279868,"",-72340172838076674
"MapTierDifficulty13",15062,1,226,226,144,144,0,0,0,0,1220,1221,-72340172838076674,-72340172838076674,5,"",3,"MapTierDifficulty",0,279956,0,279956,-72340172838076674,0,0,279956,-72340172838076674,0,279956,0,279956,"",-72340172838076674
"MonsterNoDropsOrExperience",34281,1,1,1,0,0,0,0,0,0,913,-72340172838076674,-72340172838076674,-72340172838076674,3,"",3,"MonsterNoDropsOrExperience",0,280076,0,280076,-72340172838076674,0,0,280076,-72340172838076674,0,280076,0,280076,"",-72340172838076674
"AuraEffectUniqueShieldInt2",44946,1,10,10,0,0,0,0,0,0,1169,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"AuraEffect",0,280164,0,280164,-72340172838076674,0,0,280164,-72340172838076674,0,280164,0,280164,"",-72340172838076674
"AuraEffectOnMinionsUniqueShieldInt2",9563,1,10,10,0,0,0,0,0,0,1170,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"AuraEffectOnMinions",0,280288,0,280288,-72340172838076674,0,0,280288,-72340172838076674,0,280288,0,280288,"",-72340172838076674
"RestlessDeadUniqueMap4",32965,1,10,10,0,0,0,0,0,0,1232,-72340172838076674,-72340172838076674,-72340172838076674,5,"",3,"RestlessDead",0,280372,0,280372,-72340172838076674,0,0,280372,-72340172838076674,0,280372,0,280372,"",-72340172838076674
"RestlessDeadDescent2_",11193,1,10,10,1,1,0,0,0,0,1232,1281,-72340172838076674,-72340172838076674,5,"",3,"RestlessDead",0,280454,0,280454,-72340172838076674,0,0,280454,-72340172838076674,0,280454,0,280454,"",-72340172838076674
"AreaDamageUniqueBodyDexInt1",13099,1,12,12,0,0,0,0,0,0,628,-72340172838076674,-72340172838076674,-72340172838076674,5,"",3,"AreaDamage",0,280544,0,280544,-72340172838076674,0,0,280544,-72340172838076674,0,280544,0,280544,"",-72340172838076674
"AllDamageUniqueRing6",26879,30,10,20,0,0,0,0,0,0,24,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"AllDamage",0,280618,0,280618,-72340172838076674,0,0,280618,-72340172838076674,0,280618,0,280618,"",-72340172838076674
"AllDamageUniqueRing8",49367,1,10,10,0,0,0,0,0,0,24,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"AllDamage",0,280692,0,280692,-72340172838076674,0,0,280692,-72340172838076674,0,280692,0,280692,"",-72340172838076674
"AllDamageUniqueHelmetDexInt2",48645,1,-30,-30,0,0,0,0,0,0,24,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"AllDamage",0,280782,0,280782,-72340172838076674,0,0,280782,-72340172838076674,0,280782,0,280782,"",-72340172838076674
"AllDamageUniqueStaff4",46339,1,40,50,0,0,0,0,0,0,24,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"AllDamage",0,280858,0,280858,-72340172838076674,0,0,280858,-72340172838076674,0,280858,0,280858,"",-72340172838076674
"NumWavesUndeadSiege",44921,1,22,25,0,0,0,0,0,0,1239,-72340172838076674,-72340172838076674,-72340172838076674,5,"",3,"UndeadSiegeNumWaves",0,280950,0,280950,-72340172838076674,0,0,280950,-72340172838076674,0,280950,0,280950,"",-72340172838076674
"WaveTimeUndeadSiege",55184,1,30,50,0,0,0,0,0,0,1240,-72340172838076674,-72340172838076674,-72340172838076674,5,"",3,"UndeadSiegeWaveTime",0,281042,0,281042,-72340172838076674,0,0,281042,-72340172838076674,0,281042,0,281042,"",-72340172838076674
"InitialNumWaveMonsters",23020,1,35,35,0,0,0,0,0,0,1241,-72340172838076674,-72340172838076674,-72340172838076674,5,"",3,"UndeadSiegeNumWaveMonstersInitial",0,281168,0,281168,-72340172838076674,0,0,281168,-72340172838076674,0,281168,0,281168,"",-72340172838076674
"IncrementNumWaveMonsters",30182,1,2,2,0,0,0,0,0,0,1242,-72340172838076674,-72340172838076674,-72340172838076674,5,"",3,"UndeadSiegeNumWaveMonstersIncrement",0,281302,0,281302,-72340172838076674,0,0,281302,-72340172838076674,0,281302,0,281302,"",-72340172838076674
"LightRadiusUniqueSceptre2",39257,1,25,25,0,0,0,0,0,0,1237,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"LightRadius",0,281390,0,281390,-72340172838076674,0,0,281390,-72340172838076674,0,281390,0,281390,"",-72340172838076674
"LightRadiusUniqueBootsStrDex2",51542,1,-25,-25,0,0,0,0,0,0,1237,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"LightRadius",0,281486,0,281486,-72340172838076674,0,0,281486,-72340172838076674,0,281486,0,281486,"",-72340172838076674
"LightRadiusUniqueRing9_",1892,1,31,31,0,0,0,0,0,0,1237,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"LightRadius",0,281570,0,281570,-72340172838076674,0,0,281570,-72340172838076674,0,281570,0,281570,"",-72340172838076674
"LightRadiusUniqueBodyInt8",62135,1,25,25,0,0,0,0,0,0,1237,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"LightRadius",0,281658,0,281658,-72340172838076674,0,0,281658,-72340172838076674,0,281658,0,281658,"",-72340172838076674
"LightRadiusUniqueBodyStrInt4",62729,1,-25,-25,0,0,0,0,0,0,1237,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"LightRadius",0,281752,0,281752,-72340172838076674,0,0,281752,-72340172838076674,0,281752,0,281752,"",-72340172838076674
"LightRadiusUniqueRing11",50929,1,10,15,0,0,0,0,0,0,1237,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"LightRadius",0,281836,0,281836,-72340172838076674,0,0,281836,-72340172838076674,0,281836,0,281836,"",-72340172838076674
"LightRadiusUniqueAmulet17",16504,1,10,15,0,0,0,0,0,0,1237,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"LightRadius",0,281924,0,281924,-72340172838076674,0,0,281924,-72340172838076674,0,281924,0,281924,"",-72340172838076674
"LightRadiusUniqueBelt6",44846,1,25,25,0,0,0,0,0,0,1237,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"LightRadius",0,282006,0,282006,-72340172838076674,0,0,282006,-72340172838076674,0,282006,0,282006,"",-72340172838076674
"LightRadiusUniqueBodyStr4",17149,1,25,25,0,0,0,0,0,0,1237,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"LightRadius",0,282094,0,282094,-72340172838076674,0,0,282094,-72340172838076674,0,282094,0,282094,"",-72340172838076674
"LightRadiusUniqueBootsStrDex3",52129,1,-20,-20,0,0,0,0,0,0,1237,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"LightRadius",0,282190,0,282190,-72340172838076674,0,0,282190,-72340172838076674,0,282190,0,282190,"",-72340172838076674
"LightRadiusUniqueHelmetStrInt4",8902,1,-40,-40,0,0,0,0,0,0,1237,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"LightRadius",0,282288,0,282288,-72340172838076674,0,0,282288,-72340172838076674,0,282288,0,282288,"",-72340172838076674
"EnfeebleOnHitUniqueShieldStr3",23622,1,5,5,0,0,0,0,0,0,1247,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"EnfeebleOnHit",0,282388,0,282388,-72340172838076674,0,0,282388,-72340172838076674,0,282388,0,282388,"",-72340172838076674
"GroundTarOnCritTakenUniqueShieldInt2",17431,1,15,15,4500,4500,-50,-50,0,0,1244,1245,1246,-72340172838076674,1,"",3,"GroundTarOnCritTaken",0,282516,0,282516,-72340172838076674,0,0,282516,-72340172838076674,0,282516,0,282516,"",-72340172838076674
"SpellsHaveCullingStrikeUniqueDagger4",51885,1,1,1,0,0,0,0,0,0,1249,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"SpellsHaveCullingStrike",0,282650,0,282650,-72340172838076674,0,0,282650,-72340172838076674,0,282650,0,282650,"",-72340172838076674
"MapMonstersImmuneRandomStatusAilmentStunUniqueMap2",23384,1,1,1,0,0,0,0,0,0,1250,-72340172838076674,-72340172838076674,-72340172838076674,5,"",3,"MapMonstersImmuneRandomStatusAilmentStun",0,282846,0,282846,-72340172838076674,0,0,282846,-72340172838076674,0,282846,0,282846,"",-72340172838076674
"MapMonsterAttacksApplyRandomCursesUniqueMap2",43673,1,1,1,0,0,0,0,0,0,1251,-72340172838076674,-72340172838076674,-72340172838076674,5,"",3,"MapMonsterAttacksApplyRandomCurses",0,283018,0,283018,-72340172838076674,0,0,283018,-72340172838076674,0,283018,0,283018,"",-72340172838076674
"MapMonstersReflectCursesUniqueMap2",32629,1,1,1,0,0,0,0,0,0,1252,-72340172838076674,-72340172838076674,-72340172838076674,5,"",3,"MapMonstersReflectCurses",0,283150,0,283150,-72340172838076674,0,0,283150,-72340172838076674,0,283150,0,283150,"",-72340172838076674
"EvasionRatingPercentOnLowLifeUniqueHelmetDex4",59538,1,50,50,0,0,0,0,0,0,1261,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"EvasionRatingPercentOnLowLife",0,283314,0,283314,-72340172838076674,0,0,283314,-72340172838076674,0,283314,0,283314,"",-72340172838076674
"MapItemDropRarityUniqueMap2",60326,1,200,400,0,0,0,0,0,0,1265,-72340172838076674,-72340172838076674,-72340172838076674,5,"",3,"MapItemDropRarity",0,283418,0,283418,-72340172838076674,0,0,283418,-72340172838076674,0,283418,0,283418,"",-72340172838076674
"MapItemDropRarityUniqueMap5",22040,1,250,250,0,0,0,0,0,0,1265,-72340172838076674,-72340172838076674,-72340172838076674,5,"",3,"MapItemDropRarity",0,283522,0,283522,-72340172838076674,0,0,283522,-72340172838076674,0,283522,0,283522,"",-72340172838076674
"LocalLifeLeechIsInstantUniqueClaw3",8643,1,1,1,0,0,0,0,0,0,1267,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"LocalLifeLeechIsInstant",0,283652,0,283652,-72340172838076674,0,0,283652,-72340172838076674,0,283652,0,283652,"",-72340172838076674
"ReducedManaReservationsCostUniqueHelmetDex5",63676,1,-8,-8,0,0,0,0,0,0,867,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"ReducedManaReservationsCost",0,283808,0,283808,-72340172838076674,0,0,283808,-72340172838076674,0,283808,0,283808,"",-72340172838076674
"FireResistOnLowLifeUniqueShieldStrInt5",62908,1,25,25,0,0,0,0,0,0,1271,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"FireResistOnLowLife",0,283938,0,283938,-72340172838076674,0,0,283938,-72340172838076674,0,283938,0,283938,"",-72340172838076674
"AvoidIgniteOnLowLifeUniqueShieldStrInt5",30785,1,100,100,0,0,0,0,0,0,1270,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"AvoidIgniteOnLowLife",0,284072,0,284072,-72340172838076674,0,0,284072,-72340172838076674,0,284072,0,284072,"",-72340172838076674
"SocketedGemsGetElementalProliferationUniqueBodyInt5",48836,1,5,5,0,0,0,0,0,0,1273,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"DisplaySocketedGemGetsElementalProliferation",0,284278,0,284278,-72340172838076674,0,0,284278,5082,0,284278,0,284278,"",-72340172838076674
"SkillEffectDurationUniqueTwoHandMace5",51606,1,15,15,0,0,0,0,0,0,218,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"SkillEffectDuration",0,284406,0,284406,-72340172838076674,0,0,284406,-72340172838076674,0,284406,0,284406,"",-72340172838076674
"DisplayMapLargerMaze",7936,1,1,1,0,0,0,0,0,0,1280,-72340172838076674,-72340172838076674,-72340172838076674,5,"",3,"DisplayMapLargerMaze",0,284502,0,284502,-72340172838076674,0,0,284502,-72340172838076674,0,284502,0,284502,"",-72340172838076674
"DisplayMapRestlessDead",9046,1,1,1,0,0,0,0,0,0,1281,-72340172838076674,-72340172838076674,-72340172838076674,5,"",3,"DisplayMapRestlessDead",0,284606,0,284606,-72340172838076674,0,0,284606,-72340172838076674,0,284606,0,284606,"",-72340172838076674
"DisplayMapTwoBosses",37958,1,1,1,0,0,0,0,0,0,1282,-72340172838076674,-72340172838076674,-72340172838076674,5,"",3,"DisplayMapTwoBosses",0,284698,0,284698,-72340172838076674,0,0,284698,-72340172838076674,0,284698,0,284698,"",-72340172838076674
"DisplayMapLargeChest",11337,1,1,1,0,0,0,0,0,0,1283,-72340172838076674,-72340172838076674,-72340172838076674,5,"",3,"DisplayMapLargeChest",0,284794,0,284794,-72340172838076674,0,0,284794,-72340172838076674,0,284794,0,284794,"",-72340172838076674
"MapItemDropRarityUniqueMap4",48368,1,120,150,0,0,0,0,0,0,1265,-72340172838076674,-72340172838076674,-72340172838076674,5,"",3,"MapItemDropRarity",0,284898,0,284898,-72340172838076674,0,0,284898,-72340172838076674,0,284898,0,284898,"",-72340172838076674
